order_id,customer_id,order_date,order_total,order_status,channel
2013551,44439,2026-08-01,385.63,delivered,marketplace
2013552,46425,2026-08-09,32.6,delivered,mobile_app
2013553,25338,2026-07-30,224.88,returned,phone
2013554,22244,2026-07-28,312.5,shipped,web
2013555,43166,2026-07-29,414.47,placed,marketplace
2013556,22013,2026-08-23,172.98,placed,mobile_app
2013557,27728,2026-08-14,112.8,delivered,web
2013558,9318,2026-08-21,268.85,shipped,phone
2013559,18165,2026-08-24,370.59,placed,marketplace
2013560,22680,2026-08-03,156.9,placed,marketplace
2013561,31506,2026-08-21,166.49,shipped,phone
2013562,47074,2026-08-02,184.96,delivered,marketplace
2013563,10970,2026-08-23,54.03,shipped,mobile_app
2013564,24689,2026-08-22,451.5,shipped,phone
2013565,31695,2026-08-17,394.34,returned,marketplace
2013566,46766,2026-07-31,224.57,returned,phone
2013567,45508,2026-07-31,461.06,shipped,phone
2013568,41800,2026-08-12,390.24,returned,phone
2013569,16179,2026-08-10,391.59,shipped,web
2013570,5453,2026-08-21,324.8,returned,marketplace
2013571,32265,2026-08-12,198.43,placed,mobile_app
2013572,17784,2026-08-03,419.23,returned,marketplace
2013573,22398,2026-08-26,449.26,returned,phone
2013574,32868,2026-08-15,96.67,placed,mobile_app
2013575,45590,2026-08-08,160.9,shipped,marketplace
2013576,1765,2026-07-28,450.83,shipped,marketplace
2013577,38265,2026-08-25,297.9,delivered,web
2013578,28070,2026-08-19,206.9,placed,mobile_app
2013579,38370,2026-08-09,341.44,delivered,web
2013580,43771,2026-07-30,72.98,placed,phone
2013581,30712,2026-08-20,393.75,delivered,mobile_app
2013582,32081,2026-08-27,129.8,placed,mobile_app
2013583,4530,2026-08-02,15.44,shipped,mobile_app
2013584,15821,2026-08-14,105.83,placed,marketplace
2013585,39962,2026-08-27,31.27,shipped,mobile_app
2013586,39813,2026-08-24,415.5,placed,web
2013587,19397,2026-07-28,482.13,returned,phone
2013588,5950,2026-08-26,66.4,placed,mobile_app
2013589,43056,2026-08-10,193.68,delivered,web
2013590,7969,2026-08-15,417.72,shipped,marketplace
2013591,16373,2026-08-09,365.46,delivered,phone
2013592,14450,2026-08-26,371.05,shipped,phone
2013593,10124,2026-08-23,73.5,returned,mobile_app
2013594,24639,2026-08-16,228.46,shipped,mobile_app
2013595,23804,2026-08-13,372.95,returned,marketplace
2013596,4209,2026-08-07,404.09,placed,marketplace
2013597,35949,2026-08-18,58.83,returned,phone
2013598,28727,2026-08-11,496.47,returned,marketplace
2013599,13665,2026-08-25,446.39,shipped,mobile_app
2013600,44386,2026-08-09,154.94,placed,phone
2013601,5305,2026-08-21,271.93,placed,mobile_app
2013602,28748,2026-08-21,16.62,placed,mobile_app
2013603,47985,2026-08-09,389.43,shipped,marketplace
2013604,10174,2026-08-19,236.63,returned,marketplace
2013605,42275,2026-08-22,188.24,shipped,phone
2013606,40314,2026-07-31,281.1,delivered,mobile_app
2013607,11322,2026-08-23,499.38,placed,web
2013608,22911,2026-08-04,88.61,placed,mobile_app
2013609,31823,2026-07-28,354.73,placed,web
2013610,12228,2026-08-26,35.27,shipped,mobile_app
2013611,32762,2026-08-01,417.32,delivered,marketplace
2013612,1098,2026-07-31,257.52,delivered,marketplace
2013613,46710,2026-08-12,399.57,returned,web
2013614,24024,2026-08-03,361.43,shipped,marketplace
2013615,18978,2026-08-17,237.87,returned,web
2013616,39859,2026-08-19,385.21,delivered,marketplace
2013617,11264,2026-07-31,411.42,returned,mobile_app
2013618,11932,2026-08-01,302.94,shipped,mobile_app
2013619,14706,2026-08-16,111.86,delivered,mobile_app
2013620,43639,2026-08-13,440.8,placed,mobile_app
2013621,26791,2026-08-09,426.98,placed,marketplace
2013622,7356,2026-07-29,185.47,delivered,mobile_app
2013623,38004,2026-08-23,443.45,delivered,phone
2013624,9555,2026-08-07,334.99,returned,phone
2013625,24773,2026-08-22,168.09,returned,mobile_app
2013626,14149,2026-08-10,85.44,returned,web
2013627,14995,2026-08-12,366.0,delivered,marketplace
2013628,38673,2026-08-26,356.87,placed,web
2013629,20756,2026-07-28,262.9,delivered,web
2013630,32720,2026-08-15,335.0,shipped,web
2013631,40467,2026-08-21,491.52,returned,marketplace
2013632,46547,2026-08-03,368.91,shipped,mobile_app
2013633,17020,2026-07-30,143.16,shipped,phone
2013634,35900,2026-08-23,367.61,delivered,phone
2013635,25510,2026-08-05,95.28,shipped,phone
2013636,7767,2026-08-13,279.72,placed,phone
2013637,37587,2026-08-10,111.98,placed,web
2013638,8395,2026-08-10,349.57,delivered,mobile_app
2013639,24161,2026-08-21,245.02,shipped,marketplace
2013640,9516,2026-08-26,101.5,shipped,phone
2013641,19966,2026-08-06,62.5,shipped,phone
2013642,38612,2026-08-08,250.46,shipped,marketplace
2013643,40353,2026-08-04,424.34,returned,mobile_app
2013644,922,2026-08-13,143.11,placed,marketplace
2013645,39355,2026-08-15,25.62,delivered,web
2013646,1014,2026-08-18,238.86,shipped,phone
2013647,12795,2026-07-28,296.08,shipped,mobile_app
2013648,26594,2026-07-28,467.66,placed,phone
2013649,45766,2026-08-08,269.49,delivered,phone
2013650,41759,2026-08-05,87.37,delivered,phone
2013651,17550,2026-08-18,89.17,delivered,marketplace
2013652,16739,2026-08-13,127.71,returned,marketplace
2013653,39492,2026-08-12,154.6,shipped,phone
2013654,8700,2026-08-19,116.35,shipped,marketplace
2013655,30648,2026-07-28,140.55,placed,mobile_app
2013656,15797,2026-08-08,24.71,shipped,web
2013657,45250,2026-08-11,339.48,shipped,web
2013658,44299,2026-08-13,363.77,returned,marketplace
2013659,29870,2026-08-25,454.94,delivered,marketplace
2013660,16080,2026-08-07,123.03,shipped,marketplace
2013661,167,2026-08-22,38.44,returned,mobile_app
2013662,33420,2026-07-29,339.31,returned,web
2013663,6971,2026-08-26,463.05,placed,marketplace
2013664,14101,2026-07-30,232.34,delivered,mobile_app
2013665,1058,2026-08-26,350.07,returned,mobile_app
2013666,34618,2026-08-25,92.2,placed,web
2013667,19731,2026-08-08,82.38,placed,mobile_app
2013668,24079,2026-08-23,96.77,shipped,mobile_app
2013669,26155,2026-08-10,164.91,returned,web
2013670,36310,2026-07-31,418.39,returned,web
2013671,27744,2026-08-14,101.71,returned,phone
2013672,47280,2026-08-16,475.35,placed,mobile_app
2013673,20532,2026-08-17,359.38,placed,phone
2013674,23165,2026-08-09,454.94,returned,web
2013675,4315,2026-07-31,406.18,returned,web
2013676,2819,2026-08-09,77.98,placed,marketplace
2013677,22772,2026-07-29,499.52,shipped,mobile_app
2013678,26402,2026-07-28,24.57,returned,phone
2013679,38932,2026-08-14,12.35,returned,mobile_app
2013680,32308,2026-07-29,265.68,delivered,mobile_app
2013681,39177,2026-08-12,39.97,placed,marketplace
2013682,4843,2026-08-01,363.76,shipped,mobile_app
2013683,21697,2026-07-29,65.24,shipped,marketplace
2013684,19522,2026-08-07,380.89,returned,mobile_app
2013685,9917,2026-08-25,164.72,returned,marketplace
2013686,47375,2026-07-31,64.73,shipped,phone
2013687,7896,2026-08-15,452.26,placed,mobile_app
2013688,14578,2026-08-27,113.88,placed,web
2013689,5737,2026-08-22,275.28,placed,web
2013690,43940,2026-07-31,231.22,placed,phone
2013691,4071,2026-08-16,263.84,placed,phone
2013692,38561,2026-08-21,383.77,returned,marketplace
2013693,37541,2026-08-08,138.97,placed,web
2013694,43175,2026-08-01,494.53,returned,web
2013695,24305,2026-08-17,433.93,shipped,web
2013696,46852,2026-08-23,110.59,returned,mobile_app
2013697,25641,2026-08-06,484.96,shipped,mobile_app
2013698,38495,2026-08-04,415.49,shipped,phone
2013699,16501,2026-07-28,131.08,delivered,marketplace
2013700,11292,2026-08-12,279.38,returned,marketplace
2013701,4955,2026-07-30,51.92,placed,marketplace
2013702,711,2026-08-02,317.49,returned,phone
2013703,17670,2026-08-22,448.35,placed,web
2013704,34719,2026-08-19,137.48,placed,phone
2013705,34475,2026-08-21,350.82,delivered,mobile_app
2013706,15718,2026-07-28,355.18,returned,mobile_app
2013707,18689,2026-08-01,369.42,delivered,phone
2013708,8792,2026-07-30,61.17,shipped,phone
2013709,15417,2026-08-15,495.34,shipped,phone
2013710,17308,2026-08-18,286.86,placed,marketplace
2013711,21861,2026-08-09,131.67,returned,phone
2013712,47930,2026-08-02,448.52,returned,phone
2013713,15081,2026-08-02,473.73,delivered,web
2013714,42387,2026-07-31,259.92,placed,phone
2013715,44638,2026-08-25,73.49,returned,mobile_app
2013716,28532,2026-08-23,108.43,delivered,web
2013717,32442,2026-08-27,86.68,returned,web
2013718,27209,2026-08-27,373.89,placed,web
2013719,37183,2026-07-30,186.71,shipped,web
2013720,27815,2026-07-28,192.7,shipped,mobile_app
2013721,24001,2026-08-10,247.13,delivered,phone
2013722,2631,2026-08-23,147.59,placed,marketplace
2013723,32815,2026-08-15,462.36,returned,web
2013724,30361,2026-08-25,498.53,placed,marketplace
2013725,43605,2026-08-12,420.77,returned,phone
2013726,44209,2026-08-10,339.25,shipped,phone
2013727,42112,2026-08-19,206.22,shipped,mobile_app
2013728,24400,2026-08-03,471.7,placed,web
2013729,28560,2026-07-29,347.59,shipped,web
2013730,31085,2026-08-10,37.51,shipped,phone
2013731,4438,2026-08-27,281.77,delivered,marketplace
2013732,43659,2026-08-01,114.08,shipped,mobile_app
2013733,37148,2026-08-01,424.08,returned,marketplace
2013734,28319,2026-08-11,78.63,returned,phone
2013735,42812,2026-08-23,326.27,returned,web
2013736,24605,2026-08-14,119.19,placed,mobile_app
2013737,45205,2026-08-16,34.74,shipped,mobile_app
2013738,49649,2026-08-26,46.64,shipped,marketplace
2013739,48409,2026-08-09,496.14,placed,marketplace
2013740,1002,2026-07-28,178.1,shipped,marketplace
2013741,14277,2026-08-23,217.05,returned,phone
2013742,30387,2026-08-17,161.22,returned,mobile_app
2013743,24271,2026-08-09,499.58,shipped,web
2013744,37342,2026-07-29,38.28,shipped,marketplace
2013745,9182,2026-08-01,207.97,returned,marketplace
2013746,22414,2026-08-06,326.52,returned,mobile_app
2013747,7753,2026-08-02,323.87,returned,phone
2013748,44628,2026-08-09,67.22,delivered,web
2013749,31996,2026-08-10,488.16,shipped,web
2013750,3520,2026-08-13,229.91,shipped,phone
2013751,16903,2026-08-23,8.48,shipped,mobile_app
2013752,13664,2026-08-13,220.0,returned,web
2013753,45928,2026-08-20,233.78,placed,phone
2013754,7366,2026-08-14,39.09,placed,mobile_app
2013755,23422,2026-08-01,472.24,shipped,mobile_app
2013756,36023,2026-08-11,198.18,delivered,phone
2013757,15742,2026-08-24,473.18,shipped,phone
2013758,5091,2026-08-22,292.53,delivered,web
2013759,25196,2026-08-17,467.65,delivered,mobile_app
2013760,10393,2026-07-29,93.0,shipped,web
2013761,44843,2026-08-06,207.36,returned,web
2013762,49765,2026-08-07,378.56,shipped,marketplace
2013763,24447,2026-08-01,158.56,shipped,phone
2013764,4839,2026-08-09,278.91,shipped,mobile_app
2013765,46223,2026-08-24,355.68,delivered,web
2013766,33042,2026-08-21,198.97,placed,phone
2013767,41549,2026-08-18,213.34,returned,marketplace
2013768,30453,2026-08-13,300.47,shipped,web
2013769,23807,2026-08-16,469.98,shipped,marketplace
2013770,17574,2026-08-21,407.2,delivered,phone
2013771,22575,2026-08-18,453.87,shipped,web
2013772,15134,2026-08-20,64.66,returned,web
2013773,9620,2026-08-13,69.39,placed,mobile_app
2013774,34804,2026-08-01,342.83,delivered,mobile_app
2013775,13248,2026-08-10,336.7,returned,phone
2013776,3037,2026-08-26,15.5,shipped,mobile_app
2013777,17972,2026-08-23,129.41,returned,marketplace
2013778,47882,2026-08-11,229.44,placed,phone
2013779,28432,2026-08-13,105.65,shipped,mobile_app
2013780,9915,2026-08-07,300.07,returned,marketplace
2013781,258,2026-08-09,479.24,delivered,mobile_app
2013782,6056,2026-08-20,261.17,returned,marketplace
2013783,32696,2026-08-08,199.04,returned,phone
2013784,45734,2026-08-01,122.98,shipped,phone
2013785,37903,2026-08-03,168.3,placed,web
2013786,27812,2026-08-12,107.95,shipped,mobile_app
2013787,41259,2026-08-18,43.46,returned,phone
2013788,16776,2026-08-14,281.19,shipped,phone
2013789,6034,2026-08-18,393.14,delivered,marketplace
2013790,1353,2026-08-14,414.56,shipped,mobile_app
2013791,15975,2026-08-14,352.08,returned,web
2013792,48309,2026-08-05,71.9,returned,mobile_app
2013793,18382,2026-08-19,301.29,delivered,marketplace
2013794,46174,2026-08-13,334.9,delivered,phone
2013795,7476,2026-08-22,444.23,returned,phone
2013796,17976,2026-08-13,314.29,shipped,mobile_app
2013797,41012,2026-07-31,153.53,placed,web
2013798,42225,2026-08-05,48.65,shipped,web
2013799,20453,2026-08-24,327.97,shipped,mobile_app
2013800,30549,2026-08-09,218.64,placed,marketplace
2013801,8463,2026-08-24,494.65,delivered,phone
2013802,37325,2026-08-01,167.87,shipped,phone
2013803,40308,2026-08-06,179.23,shipped,web
2013804,9172,2026-07-29,202.52,shipped,web
2013805,33866,2026-08-16,151.19,delivered,phone
2013806,6961,2026-08-24,490.67,returned,web
2013807,377,2026-08-08,94.89,delivered,marketplace
2013808,36012,2026-08-25,153.96,placed,phone
2013809,15743,2026-08-25,101.54,placed,marketplace
2013810,32854,2026-07-30,127.42,shipped,web
2013811,12583,2026-08-14,174.9,returned,phone
2013812,39988,2026-08-23,61.26,delivered,web
2013813,34456,2026-08-17,396.4,delivered,marketplace
2013814,20151,2026-08-01,47.33,returned,mobile_app
2013815,6249,2026-08-13,72.73,placed,phone
2013816,18144,2026-07-28,35.29,delivered,web
2013817,38105,2026-08-11,62.91,delivered,phone
2013818,4138,2026-08-22,245.9,returned,marketplace
2013819,29579,2026-08-20,242.75,shipped,web
2013820,8127,2026-08-18,481.55,placed,mobile_app
2013821,8597,2026-08-04,491.78,shipped,marketplace
2013822,9132,2026-08-15,280.79,placed,marketplace
2013823,20968,2026-07-30,219.96,shipped,web
2013824,8837,2026-08-16,439.6,returned,mobile_app
2013825,18742,2026-08-09,171.52,shipped,web
2013826,7628,2026-08-07,333.21,returned,mobile_app
2013827,15754,2026-08-21,22.43,returned,web
2013828,25065,2026-08-04,134.86,delivered,marketplace
2013829,33233,2026-08-05,173.75,delivered,web
2013830,47482,2026-08-10,47.53,returned,marketplace
2013831,24848,2026-08-12,299.21,returned,marketplace
2013832,35201,2026-08-17,17.29,shipped,web
2013833,42241,2026-08-27,187.23,returned,marketplace
2013834,30661,2026-08-17,321.78,returned,web
2013835,16279,2026-08-23,378.8,shipped,mobile_app
2013836,35772,2026-08-05,425.57,delivered,web
2013837,24166,2026-08-25,107.55,shipped,phone
2013838,30279,2026-08-01,385.43,shipped,marketplace
2013839,13430,2026-08-15,46.63,shipped,web
2013840,12821,2026-08-23,145.37,shipped,marketplace
2013841,6092,2026-08-20,299.61,placed,mobile_app
2013842,36751,2026-07-30,193.09,delivered,web
2013843,26023,2026-08-09,429.43,delivered,marketplace
2013844,8455,2026-08-27,71.84,delivered,marketplace
2013845,7118,2026-08-04,15.99,placed,phone
2013846,4159,2026-08-05,53.39,delivered,phone
2013847,35138,2026-08-04,362.0,shipped,phone
2013848,9401,2026-08-02,224.1,returned,mobile_app
2013849,41900,2026-08-18,377.36,delivered,marketplace
2013850,27400,2026-08-19,97.54,placed,marketplace
2013851,48221,2026-08-05,344.11,delivered,mobile_app
2013852,43566,2026-08-06,353.32,placed,phone
2013853,4337,2026-08-03,38.02,returned,web
2013854,41161,2026-08-01,68.0,placed,marketplace
2013855,49980,2026-08-10,56.27,shipped,web
2013856,17664,2026-08-02,232.83,delivered,web
2013857,46962,2026-08-19,350.82,shipped,web
2013858,40695,2026-08-04,489.08,placed,mobile_app
2013859,43815,2026-07-29,476.35,delivered,marketplace
2013860,43066,2026-08-17,277.64,shipped,marketplace
2013861,49445,2026-08-17,215.64,delivered,phone
2013862,31902,2026-08-25,283.98,placed,marketplace
2013863,20776,2026-08-23,82.69,placed,phone
2013864,27325,2026-08-20,387.45,delivered,phone
2013865,22224,2026-08-24,420.32,returned,phone
2013866,1942,2026-07-29,135.69,placed,web
2013867,27166,2026-08-12,179.85,returned,phone
2013868,45182,2026-08-22,101.94,shipped,phone
2013869,30743,2026-08-07,409.01,delivered,marketplace
2013870,15141,2026-08-23,43.66,returned,marketplace
2013871,9526,2026-08-17,239.31,shipped,mobile_app
2013872,38225,2026-08-19,303.27,delivered,marketplace
2013873,47958,2026-08-05,434.07,delivered,mobile_app
2013874,9387,2026-08-19,475.65,shipped,web
2013875,45948,2026-08-11,385.55,placed,mobile_app
2013876,832,2026-08-08,348.19,shipped,phone
2013877,5458,2026-08-19,339.93,delivered,web
2013878,45810,2026-08-23,364.21,returned,web
2013879,38049,2026-08-15,443.68,placed,marketplace
2013880,43625,2026-07-29,372.31,returned,phone
2013881,45764,2026-07-31,378.35,shipped,mobile_app
2013882,38858,2026-08-05,164.45,shipped,mobile_app
2013883,44533,2026-08-17,92.85,placed,mobile_app
2013884,10884,2026-08-09,263.73,placed,web
2013885,15142,2026-08-18,456.42,delivered,web
2013886,30466,2026-08-09,340.16,delivered,marketplace
2013887,44666,2026-08-16,240.88,shipped,web
2013888,42972,2026-08-12,443.34,shipped,phone
2013889,9085,2026-08-14,410.98,placed,phone
2013890,13108,2026-08-06,226.5,delivered,phone
2013891,27572,2026-08-22,407.48,placed,phone
2013892,8323,2026-08-02,396.92,returned,web
2013893,29355,2026-07-28,374.2,returned,mobile_app
2013894,44963,2026-08-07,155.67,returned,mobile_app
2013895,31112,2026-08-18,440.07,placed,web
2013896,44828,2026-08-18,134.09,returned,mobile_app
2013897,11295,2026-08-25,89.2,placed,mobile_app
2013898,31209,2026-08-13,422.29,delivered,web
2013899,33554,2026-08-11,255.48,shipped,phone
2013900,1606,2026-08-03,53.14,delivered,web
2013901,2918,2026-08-27,436.22,placed,marketplace
2013902,7237,2026-07-29,161.92,delivered,web
2013903,36342,2026-07-30,254.83,shipped,marketplace
2013904,34930,2026-08-01,139.18,placed,mobile_app
2013905,31910,2026-08-16,389.27,shipped,marketplace
2013906,45073,2026-07-29,414.92,placed,web
2013907,38486,2026-08-25,303.48,returned,mobile_app
2013908,9984,2026-07-29,193.26,placed,web
2013909,25212,2026-08-22,256.89,returned,web
2013910,42186,2026-08-02,243.76,placed,mobile_app
2013911,19314,2026-08-02,238.69,shipped,marketplace
2013912,10499,2026-08-24,231.0,returned,phone
2013913,1003,2026-08-24,244.79,shipped,phone
2013914,19459,2026-08-18,301.78,shipped,mobile_app
2013915,28991,2026-08-26,94.15,shipped,mobile_app
2013916,5304,2026-08-19,407.07,returned,marketplace
2013917,35045,2026-08-06,451.96,returned,web
